QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS
62a9e7789d728fed|0x7fb874ac4ed0866f6b303857387f|0x7fb873aebe30cf6ecb16f0a2446a|NULL|1|1|1|1987|2876
62a9e7789d728fed|0x7fb8798a793059a21d337627b817|0x7fb87aa75330de10e7540a8318c8|NULL|4|4|4|181905|29910599
62a9e7789d728fed|0x7fb8752318f0e840131729c654d3|0x7fb873aebb9072c2c8899ee07381|NULL|3|3|3|150000|12384
ae38502f6201e560|0x7fb868e533505135e9eb0c8fdaf7|0x7fb871ea81f0906b0df4bc884182|NULL|4|4|4|200000|12028
ae38502f6201e560|0x7fb87a5cf3104654eaa4352b84c9|0x7fb87a7de8507f5f6e141dcaa84c|NULL|92|92|92|498|136632
aeded74509c938e7|0x7fb87a2b47f0cd2e854a2ec42fee|0x7fb86fcfe9d0c1a57212f0fab20c|NULL|23|23|23|56516|33704
aeded74509c938e7|0x7fb879b75330b70e878f4b31add6|0x7fb86fcff4506daa179f4c9af98d|NULL|92|92|92|113037|119816
aeded74509c938e7|0x7fb87a643a90e2022fa0ce356468|0x7fb86fcff530822aa377e82bcffe|NULL|3|3|3|150000|8652
aeded74509c938e7|0x7fb87a6436d0b930cb12c0e46865|0x7fb86fcff610c61445841b99d160|NULL|1|1|1|25|2591
f535d9b7a6308efd|0x7fb878c9d330fd95eab7d55ff26|0x7fb8795df29081309bef57699678|NULL|4|4|4|196|5785
f535d9b7a6308efd|0x7fb87730403084acace2044fed3d|0x7fb8795dec70cca13ba51f7a3859|NULL|92|92|92|5942|118246
57dc8c6e82e9f85e|0x7fb87b1c5e303fe05d86369326f3|0x7fb879b8a470fd24ab7cea2903b|NULL|4|4|4|204|6005
57dc8c6e82e9f85e|0x7fb877303270fb257ea7b51752c3|0x7fb8795e1ad0d024477026f4e0fd|NULL|92|92|92|6078|121066
1f56b15ab43ef371|0x7fb879b311f0dc5749abdfd8ae9|0x7fb8734f23f09d28e80d51c10622|NULL|4|4|4|2176|6698
1f56b15ab43ef371|0x7fb879b343f088662a00dd5c84b7|0x7fb8734f2af0521b40b0981d6144|NULL|13|13|13|8704|19361
1f56b15ab43ef371|0x7fb879b3197068bade66f4dbc5b2|0x7fb8734f1350bdab22e7902d1ffa|NULL|92|92|92|9877|118914
1f56b15ab43ef371|0x7fb879b347105a1b16bdf28a25b7|0x7fb8734f2cb0321ad62047dc6cf8|NULL|1|1|1|1|2930
1f56b15ab43ef371|0x7fb879b3101048a4f58fe412a167|0x7fb8734f2d90f14ddd41e2f148e5|NULL|1|1|1|181|3092
2aa28c13fc5353de|0x7fb87b0714f0ddf4b8c34033117e|0x7fb879b8f090296433154d813e91|NULL|4|4|4|197|6126
2aa28c13fc5353de|0x7fb87a5d08f0a73662258666d70c|0x7fb879b8ea70fc20473dbbd8f996|NULL|92|92|92|5874|121507
e632538442e22249|0x7fb879ba9bf0b930cb12c0e46865|0x7fb879ecdab0c61445841b99d160|NULL|1|1|1|25|4898
e632538442e22249|0x7fb879baa5f0bf8f4b54d851d81e|0x7fb879ecdf10ee2ec95c5fa476ac|NULL|1|1|1|813|3616
e632538442e22249|0x7fb879ba9fb01704e9d7d6db9338|0x7fb879ece450c2ec153dd4db19a0|NULL|3|3|3|12142|5669
e632538442e22249|0x7fb879baa370a8147f5c89e4ff07|0x7fb879ece6107401f55f79cbe01|NULL|23|23|23|120839|29846
e632538442e22249|0x7fb879baa5503cb213409eb7bd2|0x7fb879ecea70b7d7556a33fa715d|NULL|2|2|2|11879|2482486
19d24f17aeecdb34|0x7fb87a4a149035837c752d194d57|0x7fb879b8fe90467136364405e411|NULL|4|4|4|178|5841
19d24f17aeecdb34|0x7fb87a4a0b306ec79080fb0a546|0x7fb879b8f870bcd1d428dec8f6ad|NULL|92|92|92|5291|124363
bd3c9dd5a7157b68|0x7fb878c70a901e4c53b37e961d8e|0x7fb879b9083084afbad81ba1a007|NULL|92|92|92|6001215|151943
bd3c9dd5a7157b68|0x7fb874ebd0105cf8fc7e8a156398|0x7fb879b909f0737333353f08f1e8|NULL|23|23|23|1500000|42817
bd3c9dd5a7157b68|0x7fb874ebd510e840131729c654d3|0x7fb879b9021072c2c8899ee07381|NULL|3|3|3|150000|10700
5cca29b13ce85aa3|0x7fb87ba7857089ed89297bc3ee1|0x7fb87ba8c8b0611b60d0ffc886bc|NULL|92|92|92|5927446|201182
b0a9bd31e697d750|0x7fb874ac2e50fc94e5f172520b22|0x7fb8751a78d0b474d91e6a532e65|NULL|4|4|4|185|5894
b0a9bd31e697d750|0x7fb861cba1f01b1c2f9b8c9f8fd5|0x7fb8751a7d30e20433000f4ed0f5|NULL|92|92|92|5665|117857
d04f725a7bd6848f|0x7fb8734b3a301e4c53b37e961d8e|0x7fb879c0bb7084afbad81ba1a007|NULL|92|92|92|6001215|150501
d04f725a7bd6848f|0x7fb874ebd3d05cf8fc7e8a156398|0x7fb879c0c190737333353f08f1e8|NULL|23|23|23|1500000|36946
d04f725a7bd6848f|0x7fb874ebd6f0e840131729c654d3|0x7fb879c0cf9072c2c8899ee07381|NULL|3|3|3|150000|11186
c1fe8690d03a746f|0x7fb87b0735705135e9eb0c8fdaf7|0x7fb8734c05f0906b0df4bc884182|NULL|4|4|4|200000|11906
c1fe8690d03a746f|0x7fb87b0734d05b30ac00024ef93b|0x7fb873461d70b7b10059221d450b|NULL|92|92|92|498|138974
2afcbd504212c73e|0x7fb7b90c96d05135e9eb0c8fdaf7|0x7fb87503c310906b0df4bc884182|NULL|4|4|4|200000|10922
2afcbd504212c73e|0x7fb874ec07b0f364db8650566a0d|0x7fb8768cf3d014228b7bb2870766|NULL|92|92|92|532|145157
71c94604e117e74e|0x7fb8769e24505135e9eb0c8fdaf7|0x7fb8751a9850906b0df4bc884182|NULL|4|4|4|200000|11374
71c94604e117e74e|0x7fb876596e70254eee9c0cce5ca7|0x7fb874fc17f037f060a9ba5d54e9|NULL|92|92|92|483|144795
87f5177c3eb08f72|0x7fb879c60ad0beef35bb7fae7353|0x7fb870c879309fbc1bdca9d6427a|NULL|92|92|92|79296|114740
49b31f4e68510899|0x7fb87ad1bdf05135e9eb0c8fdaf7|0x7fb8751acf70906b0df4bc884182|NULL|4|4|4|200000|11521
49b31f4e68510899|0x7fb87836c5105b0e1cbe93463627|0x7fb8751ab450e278af67213b9bc2|NULL|92|92|92|565|140752
f843f3462ecab4c|0x7fb877f88350caa3a00686b032fa|0x7fb8710fbd90491ca9efb24d2f57|NULL|23|23|23|726007|41916
f843f3462ecab4c|0x7fb877f892507d84fa243b0dc278|0x7fb8710fa190ff9bd83ce27b571c|NULL|3|3|3|30142|4451
f843f3462ecab4c|0x7fb877f88fd02260468beb9d3f20|0x7fb8710fbe7042e931e847bdde9f|NULL|2|2|2|30547|5752376
fd56a58cd9d86f6c|0x7fb868329b70b76c9d1491e6b60|0x7fb84192c3d05d41aa0850fe0e9a|NULL|4|4|4|192178|11624
fd56a58cd9d86f6c|0x7fb8601f3e70bf78010879b20c84|0x7fb84192a7d0b9e14c35923f49a0|NULL|13|13|13|117040|18537
fd56a58cd9d86f6c|0x7fb86832a8901c6972c052226069|0x7fb84192c590b8cbf259dc221ec9|NULL|1|1|1|10000|2284
46362fe6caa9582a|0x7fb86062235081814faf20466614|0x7fb86c2cdb1095466aad01cdf29c|NULL|4|4|4|192001|11126
46362fe6caa9582a|0x7fb860640510721c1f4d968b3105|0x7fb86c2cc6102ef05128ff2985ea|NULL|13|13|13|119804|18783
46362fe6caa9582a|0x7fb860640f101c6972c052226069|0x7fb86c2cced0b8cbf259dc221ec9|NULL|1|1|1|10000|2337
83aa7d087530eeab|0x7fb87b1c1c9056206023a7a8813a|0x7fb869818550d3c147e4aeec297f|NULL|23|23|23|729413|78906
83aa7d087530eeab|0x7fb874ebea50edae55116209687b|0x7fb8693e6fb0587ef2ffc077cc91|NULL|1|1|1|1|2565
83aa7d087530eeab|0x7fb874ec1430832703253e5489c8|0x7fb86954fcf046261ae09f4c10cf|NULL|1|1|1|362|4778
83aa7d087530eeab|0x7fb874ec0a301675fc2336f69b30|0x7fb869818e103e759ede76b52f37|NULL|92|92|92|216969|384874
83aa7d087530eeab|0x7fb87ab97870aee5b9b355057277|0x7fb8693e83d0d78fb1cf3e766578|NULL|2|2|2|651209|51268242
46bc605f61693f98|0x7fb87ab96bf0cb4ef13cb0aa3def|0x7fb8698cb1b061d1b2719b8ddac8|NULL|4|4|4|2194|7173
46bc605f61693f98|0x7fb87a7128904bb665a5bd08af64|0x7fb87a9c86d0319185a807a687a0|NULL|13|13|13|8776|19537
46bc605f61693f98|0x7fb877f892f067456f0848deffd0|0x7fb87a9c8890e73117505c3de891|NULL|92|92|92|9897|118276
46bc605f61693f98|0x7fb87794faf0f023ee5d3d1b198e|0x7fb8698caab03df9b5dac2b122a1|NULL|1|1|1|4496|4371
46bc605f61693f98|0x7fb87794ed306894170fbf3d1d3|0x7fb8698cb4503c951c4c326efe53|NULL|1|1|1|1|2415
a50947b8a638b10d|0x7fb87a94f9105135e9eb0c8fdaf7|0x7fb875af92b0906b0df4bc884182|NULL|4|4|4|200000|10823
a50947b8a638b10d|0x7fb877f8655015987b199e8ed357|0x7fb875af97f0f31b90d0124ebc24|NULL|91|91|91|484|141489
7598a233d2ceaf13|0x7fb86042d630df2461cb3740dbb|0x7fb86a84e930ca9d582e65d9b71d|NULL|4|4|4|191842|11257
7598a233d2ceaf13|0x7fb86042e0d0ad442c198538b314|0x7fb86a84d430687b8a10a27eb243|NULL|13|13|13|117752|19838
7598a233d2ceaf13|0x7fb86042d3101c6972c052226069|0x7fb86a84ce10b8cbf259dc221ec9|NULL|1|1|1|10000|2378
5fc0863ee44f9c03|0x7fb87b072a305135e9eb0c8fdaf7|0x7fb8740900f0906b0df4bc884182|NULL|4|4|4|200000|11156
5fc0863ee44f9c03|0x7fb8769e2950ef5cba3eb0af1d39|0x7fb875040830feb175a6c55fea58|NULL|92|92|92|551|137858
5d5840fbdd7e09a0|0x7fb875995b309927d24ee51a479b|0x7fb86080315056e687d5adfb57bc|NULL|92|92|92|228852|141475
5d5840fbdd7e09a0|0x7fb878a48610e99504188b0ea20f|0x7fb86080331070d2f3fa6ab46cdc|NULL|1|1|1|10000|5773
d46c33a7c72e8bcf|0x7fb7bd21c5b05135e9eb0c8fdaf7|0x7fb874095870906b0df4bc884182|NULL|4|4|4|200000|10828
d46c33a7c72e8bcf|0x7fb87a94e790778f8dcfd3ef3076|0x7fb8775324d08e86b78de9e4930b|NULL|92|92|92|557|140688
7f3ac14871c3cfab|0x7fb866df60b0993c35672ab1e9d9|0x7fb84a07cb30450853e9467f7a3c|NULL|4|4|4|192022|11812
7f3ac14871c3cfab|0x7fb866df863011081074a997cbdf|0x7fb84a07b7f07cd13815aa7b6bb4|NULL|13|13|13|119240|19599
7f3ac14871c3cfab|0x7fb86c28dcf01c6972c052226069|0x7fb84a07c270b8cbf259dc221ec9|NULL|1|1|1|10000|2379
24bec78b3e0497ca|0x7fb87833ba505135e9eb0c8fdaf7|0x7fb8734f6210906b0df4bc884182|NULL|4|4|4|200000|11171
24bec78b3e0497ca|0x7fb87833bcd04c4c47aa663b392c|0x7fb875adb8f0f6bd788fc627427f|NULL|92|92|92|525|140187
a7956971da8a52f8|0x7fb8768c8070b930cb12c0e46865|0x7fb8768c92b0c61445841b99d160|NULL|1|1|1|25|5467
a7956971da8a52f8|0x7fb878c6e6505b54a5a85f222d67|0x7fb8768c971075386b263a9e21db|NULL|1|1|1|821|3666
a7956971da8a52f8|0x7fb8768d3490b30554cb18739525|0x7fb8768c9c507fc6e27c598b1704|NULL|3|3|3|12003|5655
a7956971da8a52f8|0x7fb878c6e0b07dbd65a3d5822662|0x7fb8768c9e10b2116818482a7b2f|NULL|23|23|23|121117|30593
a7956971da8a52f8|0x7fb878c6e510555b1dffb4dbcd59|0x7fb8768ca430cba0146f87516025|NULL|2|2|2|12239|2554983
584d0795b7e51d7d|0x7fb87833cd105135e9eb0c8fdaf7|0x7fb8712ad790906b0df4bc884182|NULL|4|4|4|200000|11654
584d0795b7e51d7d|0x7fb87833cef03f4fa16486ca99d9|0x7fb870c8bc905c8b96b070ec7fd3|NULL|92|92|92|549|142157
57f973fb4146937c|0x7fb87a642eb05135e9eb0c8fdaf7|0x7fb86fcff1b0906b0df4bc884182|NULL|4|4|4|200000|10815
57f973fb4146937c|0x7fb87a94fa50160c5aa4d16ca32e|0x7fb8771e3330c20d9462a27eb952|NULL|92|92|92|487|138862
cde848a27a381668|0x7fb87466e650c7670b468e78478|0x7fb850c2711057a29b935c4569ac|NULL|1|1|1|1|3082
cde848a27a381668|0x7fb876cd5d70b2c627ed35ae63ae|0x7fb850c271f027d578578b859ffe|NULL|1|1|1|398|2878
cde848a27a381668|0x7fb87466efb0c6ace849f7e62b23|0x7fb850c272d07ebcc171ef353ac2|NULL|13|13|13|31840|19265
528a46a0c6cca4c1|0x7fb86832a1b07b1bc99368304288|0x7fb843591a5055ecc13c10afd4b1|NULL|4|4|4|191912|10869
528a46a0c6cca4c1|0x7fb86832aed0df8ff469779072b5|0x7fb84192c83049941ec6c92d4299|NULL|13|13|13|118928|18448
528a46a0c6cca4c1|0x7fb8601f47301c6972c052226069|0x7fb84192c910b8cbf259dc221ec9|NULL|1|1|1|10000|2540
9312ad543a84a8b3|0x7fb87ad19d705135e9eb0c8fdaf7|0x7fb8670cb630906b0df4bc884182|NULL|4|4|4|200000|12513
9312ad543a84a8b3|0x7fb87a94f050d871a70a553e4942|0x7fb87ade949018f339afadd4a4c5|NULL|92|92|92|548|142172
bdf5c34c39604d94|0x7fb87ad1b3f05135e9eb0c8fdaf7|0x7fb868ef06d0906b0df4bc884182|NULL|4|4|4|200000|12517
bdf5c34c39604d94|0x7fb87a94e8d0d290617e79e6af8b|0x7fb87b3f2b7065cf02c9b7191989|NULL|92|92|92|482|138464
ada3e6cc664ffb73|0x7fb879afec90b930cb12c0e46865|0x7fb879e83c70c61445841b99d160|NULL|1|1|1|25|4893
ada3e6cc664ffb73|0x7fb879aff7d03d4096a9b437174a|0x7fb879e840d0d4e411fb69302768|NULL|1|1|1|813|3555
ada3e6cc664ffb73|0x7fb879aff0f0ba3ba7b2c2787416|0x7fb879e8461069df0c5b7023a72b|NULL|3|3|3|11934|5165
ada3e6cc664ffb73|0x7fb879aff550b137004bf9593c6f|0x7fb879e847d0812953e3cea0e3b5|NULL|23|23|23|119297|30356
ada3e6cc664ffb73|0x7fb879aff730cd1397714240523|0x7fb879e84c304352da9e4d42508|NULL|2|2|2|11866|2493939
3b91879fe46fb1fa|0x7fb87a710c705135e9eb0c8fdaf7|0x7fb868f4d030906b0df4bc884182|NULL|4|4|4|200000|12135
3b91879fe46fb1fa|0x7fb87b0737f05c998645d51b1453|0x7fb868ef15b04e0af6929537196b|NULL|92|92|92|537|140691
8d7f8be01d907712|0x7fb87b0709105135e9eb0c8fdaf7|0x7fb8693e7410906b0df4bc884182|NULL|4|4|4|200000|11709
8d7f8be01d907712|0x7fb87a94f4b031b83e3af70d213d|0x7fb867cffad046e462b8c1ac5245|NULL|92|92|92|445|137463
cf395feae195647f|0x7fb87831fe105135e9eb0c8fdaf7|0x7fb875ada3f0906b0df4bc884182|NULL|4|4|4|200000|11816
cf395feae195647f|0x7fb87b1c4a30983b2bcc9df57fb6|0x7fb875ad9a503b66c2b530760cfe|NULL|91|91|91|486|139472
7ebe4138900211a4|0x7fb87b1e00505135e9eb0c8fdaf7|0x7fb8777d71b0906b0df4bc884182|NULL|4|4|4|200000|11813
7ebe4138900211a4|0x7fb87b1c5930c89f8913f25b99f3|0x7fb8777d6730f75ba6ef37dd7a69|NULL|91|91|91|508|140857
483713ee3ae55a40|0x7fb8745dcaf0f5e63503045c6bc2|0x7fb8633c14d04952f26a02935ff1|NULL|3|3|3|150000|11882
483713ee3ae55a40|0x7fb87a497770825a53d3e5ac9748|0x7fb8743f8f70e6c3787bece24556|NULL|23|23|23|1500000|34704
af6b3de4d43eaa46|0x7fb879648f70b930cb12c0e46865|0x7fb879e38770c61445841b99d160|NULL|1|1|1|25|4807
af6b3de4d43eaa46|0x7fb87522f5503a7a499a0a608a06|0x7fb879e38d902c4f4b06d95340af|NULL|1|1|1|804|3624
af6b3de4d43eaa46|0x7fb8704206102666d4b8b421f892|0x7fb879e392d0d4ed764694722311|NULL|3|3|3|11913|6440
af6b3de4d43eaa46|0x7fb8796526b05ea093ba7510da4|0x7fb879e394906e968b016a50b74b|NULL|23|23|23|118128|30943
af6b3de4d43eaa46|0x7fb879651a30d9fb3bdc19ff26b2|0x7fb879e397302a4b96dbaf573f1d|NULL|2|2|2|11461|2407125
7db8f3c9c4834c43|0x7fb879b33f905135e9eb0c8fdaf7|0x7fb8696600b0906b0df4bc884182|NULL|4|4|4|200000|12384
7db8f3c9c4834c43|0x7fb87830ecf05f66433f0d76db6b|0x7fb8734f38f0297236ed24698592|NULL|91|91|91|543|136480
50cb7f0c6357a849|0x7fb8759930b07ca01730977f48f7|0x7fb87b0a06b071a33508b6b96838|NULL|184|184|184|259138|259793
50cb7f0c6357a849|0x7fb8746726b010306f9a854ff250|0x7fb8754959d061089c500f1fc79b|NULL|23|23|23|29353|32856
5e689137898be2f1|0x7fb86a2186f06b7c0229874101b4|0x7fb87ba8e3d0f5b761cd4cce6a75|NULL|92|92|92|5886255|210951
3503fccdb24f5724|0x7fb8768c8ed05135e9eb0c8fdaf7|0x7fb869663290906b0df4bc884182|NULL|4|4|4|200000|11962
3503fccdb24f5724|0x7fb878c7243017911adfdb4ae043|0x7fb867cfc650df7bca810c8b6a1a|NULL|92|92|92|513|138852
5014ec05f0b26d28|0x7fb866df98505e49b777d602249e|0x7fb840f4f9306fb097fe655031ea|NULL|4|4|4|192009|10192
5014ec05f0b26d28|0x7fb8683260b0848eefe7c46df7b3|0x7fb840f4e0b0396696322527d18c|NULL|13|13|13|117840|19521
5014ec05f0b26d28|0x7fb866df95d01c6972c052226069|0x7fb840f4faf0b8cbf259dc221ec9|NULL|1|1|1|10000|2582
d5988298d6ff11b5|0x7fb878c9e8705135e9eb0c8fdaf7|0x7fb8783c47b0906b0df4bc884182|NULL|4|4|4|200000|11695
d5988298d6ff11b5|0x7fb878c9d790f8e527109b49996|0x7fb8783c31d0a4a99f6f000c1605|NULL|92|92|92|562|139058
a078edf964add7ad|0x7fb8734b3490518f31676bbd7a9e|0x7fb8746267104b8587c17ccc698e|NULL|4|4|4|11082|7499
a078edf964add7ad|0x7fb87417b970a35b7bf9bf24ab83|0x7fb86fec4a5071cf3ec6c7d507f2|NULL|92|92|92|333310|239737
a078edf964add7ad|0x7fb87417db3058c0c3b377b12fde|0x7fb86fec47b057640b0412cc4d34|NULL|4|4|4|44328|5292395
a078edf964add7ad|0x7fb87417e3f072349c70defd540c|0x7fb86fec46d0c5496a26d40a496f|NULL|23|23|23|1500000|36272
a078edf964add7ad|0x7fb87417dc701c6972c052226069|0x7fb874626550b8cbf259dc221ec9|NULL|1|1|1|10000|8342
a078edf964add7ad|0x7fb87417e5d0b930cb12c0e46865|0x7fb8741e2c90c61445841b99d160|NULL|1|1|1|25|2357
f376a271cda9926c|0x7fb8783229305135e9eb0c8fdaf7|0x7fb86068e7b0906b0df4bc884182|NULL|4|4|4|200000|11888
f376a271cda9926c|0x7fb87b1e26702add3c923bda3854|0x7fb86068e5f0a94db2966993064a|NULL|92|92|92|475|137473
764dd25662bee5e5|0x7fb878320630f5e63503045c6bc2|0x7fb86c43edb04952f26a02935ff1|NULL|3|3|3|150000|11870
764dd25662bee5e5|0x7fb87ac61470825a53d3e5ac9748|0x7fb878039650e6c3787bece24556|NULL|23|23|23|1500000|40534
37daea541a59817|0x7fb879b320505135e9eb0c8fdaf7|0x7fb8740bad30906b0df4bc884182|NULL|4|4|4|200000|12372
37daea541a59817|0x7fb879b322302113b7e8f1151a5d|0x7fb8740ba1d07d85f3ec914ba71f|NULL|91|91|91|510|137514
3ad562c093ac8b1b|0x7fb879b782b039f90dd0c7c6aef0|0x7fb86bf15cd038aad43ffcbe81b3|NULL|23|23|23|56434|33572
3ad562c093ac8b1b|0x7fb87417c23060e7f6fd2b0374bd|0x7fb86bf15410fc89b6e8ebfc6764|NULL|92|92|92|112740|117162
3ad562c093ac8b1b|0x7fb879b799d0e2022fa0ce356468|0x7fb86bf154f0822aa377e82bcffe|NULL|3|3|3|150000|9214
3ad562c093ac8b1b|0x7fb87417b3d0b930cb12c0e46865|0x7fb86bf14df0c61445841b99d160|NULL|1|1|1|25|2752
a807ca7de40ae09a|0x7fb879c5f1d0de83de5cc65e551f|0x7fb870daf8d07d37d0bc89d25cb5|NULL|92|92|92|79906|113481
1ea1bf59b0081894|0x7fb877f899305135e9eb0c8fdaf7|0x7fb8608025f0906b0df4bc884182|NULL|4|4|4|200000|12994
1ea1bf59b0081894|0x7fb87a94feb028667c43a54898d3|0x7fb8710fbaf0e67896dc683bf4de|NULL|92|92|92|488|142219
9c8a79504532e973|0x7fb878a452d03e1b72cbd301613|0x7fb867cfb230bebb62c15fd84aa7|NULL|92|92|92|228539|125593
9c8a79504532e973|0x7fb878a455f0e99504188b0ea20f|0x7fb867cfa27070d2f3fa6ab46cdc|NULL|1|1|1|10000|5917
74ebb3b29df6f343|0x7fb87b071f905135e9eb0c8fdaf7|0x7fb8623aaf50906b0df4bc884182|NULL|4|4|4|200000|11523
74ebb3b29df6f343|0x7fb87994cc70c68964effc83a943|0x7fb8623ab65099b59fe61d74b1ab|NULL|92|92|92|489|140390
6c8bdbd0870bef43|0x7fb879bad570f52dd6b62ccd180c|0x7fb878c954f0efa8f94fcefd6808|NULL|92|92|92|230363|132105
6c8bdbd0870bef43|0x7fb877305890e99504188b0ea20f|0x7fb878c94fb070d2f3fa6ab46cdc|NULL|1|1|1|10000|5787
7e613c55d2143f4e|0x7fb87a06dd708591beac8c93d0a8|0x7fb86fec78b0f4228fa640f1440d|NULL|4|4|4|10868|10350
7e613c55d2143f4e|0x7fb87a06de1032e40ec9dfb06d16|0x7fb8712ad250ea71ee5026c458c3|NULL|92|92|92|325530|219584
7e613c55d2143f4e|0x7fb874188e90e86c71bb83feae89|0x7fb8712acfb036ab16c1d4aae36|NULL|4|4|4|43472|5388934
7e613c55d2143f4e|0x7fb87a06fc1072349c70defd540c|0x7fb8712aced0c5496a26d40a496f|NULL|23|23|23|1500000|35558
7e613c55d2143f4e|0x7fb87a06ea901c6972c052226069|0x7fb87a2540d0b8cbf259dc221ec9|NULL|1|1|1|10000|9011
7e613c55d2143f4e|0x7fb87a4a2890b930cb12c0e46865|0x7fb87a254ed0c61445841b99d160|NULL|1|1|1|25|1992
5556ac59246821ed|0x7fb876cd8e305135e9eb0c8fdaf7|0x7fb878037cf0906b0df4bc884182|NULL|4|4|4|200000|11949
5556ac59246821ed|0x7fb87a7124d03ef5e115a5da0c9e|0x7fb843594a7039bfe48eb012ddec|NULL|92|92|92|562|139199
74f036e73211bbfa|0x7fb877950a90a98f364868efcecd|0x7fb87a9cd830f1dfe690c16c89b9|NULL|23|23|23|56577|57992
74f036e73211bbfa|0x7fb877950950d11e3bcf4cc5ebc2|0x7fb87a9cd67043f8237a9461ff7f|NULL|92|92|92|226796|169556
953dbab314829248|0x7fb87b1aecd03805b5629ccff20d|0x7fb850c24fd0e3e6408bdc43b517|NULL|4|4|4|2146|6736
953dbab314829248|0x7fb876914a907d2e1a2fe3c27628|0x7fb8754935109e180a026522f654|NULL|13|13|13|8584|19086
953dbab314829248|0x7fb8769132d0f139dc016ca3605f|0x7fb875493a509094c17709679e66|NULL|92|92|92|9674|119448
953dbab314829248|0x7fb87b1ae550e9ba1660585527a|0x7fb8583a87d0c64d6270aa8a50fa|NULL|1|1|1|4378|4249
953dbab314829248|0x7fb87b1b161099d011fe1173a307|0x7fb850c29250e5f70ae898960f19|NULL|1|1|1|1|2236
d2f64840db6d7b79|0x7fb87af3f5b05135e9eb0c8fdaf7|0x7fb86926b570906b0df4bc884182|NULL|4|4|4|200000|13317
d2f64840db6d7b79|0x7fb879b31bf0d855fc3715e91753|0x7fb8692161501cd657a0c4752d01|NULL|91|91|91|539|135635
f312628283094c72|0x7fb87b1c5f705135e9eb0c8fdaf7|0x7fb861c95310906b0df4bc884182|NULL|4|4|4|200000|13250
f312628283094c72|0x7fb87b072990f9e5925ae0b827e4|0x7fb861c94a50b06f28ecd52096ff|NULL|92|92|92|528|135990
93e8bcffbbfc632f|0x7fb87b1b1c50f434de1f742df8dc|0x7fb8626575f019278327f0cbfb3d|NULL|4|4|4|2183|6349
93e8bcffbbfc632f|0x7fb87659a610663ab3d11274949c|0x7fb8787c07b028492d96fd98f2f2|NULL|13|13|13|8732|19321
93e8bcffbbfc632f|0x7fb87ac617902e879623937dba3e|0x7fb8787c05f0888224ae1f6b6e38|NULL|92|92|92|10041|115451
93e8bcffbbfc632f|0x7fb87a79c3f047738eb936a70123|0x7fb8787c0970b9975c85f7a90775|NULL|1|1|1|4536|4204
93e8bcffbbfc632f|0x7fb8765992b01f48f9965d3f8ab|0x7fb8626577b0229f4972fbbf482e|NULL|1|1|1|1|2270
f66b5acad9d5afb9|0x7fb861cb7810928381e808214e06|0x7fb861c96c70cbe7d2f3525d37ed|NULL|4|4|4|200|5899
f66b5acad9d5afb9|0x7fb861cb73b0c2ed9449e7dff9b2|0x7fb861c95f50b196c503a02eccb8|NULL|92|92|92|5995|112598
f41f74d21f36c447|0x7fb81f074e305135e9eb0c8fdaf7|0x7fb8777d31d0906b0df4bc884182|NULL|4|4|4|200000|11647
f41f74d21f36c447|0x7fb87a9512109adff6e67c651150|0x7fb8777d34704a21562f42df6caa|NULL|91|91|91|524|135523
adb753af60a4e991|0x7fb87b1c467023c7954ec730b620|0x7fb8696659f077d6fd9220220473|NULL|4|4|4|2210|6472
adb753af60a4e991|0x7fb87b311eb03da2036cccbbe7bc|0x7fb8696646b046df837c1447a5a6|NULL|13|13|13|8840|17731
adb753af60a4e991|0x7fb87b31029058dc17df8eec5110|0x7fb8696644f02ebdf5d4faf96a30|NULL|92|92|92|10186|119749
adb753af60a4e991|0x7fb87b1aee10301dc838916e6cf7|0x7fb869664870a445a0b506566d66|NULL|1|1|1|4561|4183
adb753af60a4e991|0x7fb87b1e05506350f4daa269a0f9|0x7fb869665bb0701a7a12c5a26ae3|NULL|1|1|1|1|2320
10a6fd31502b0b4e|0x7fb877304530d667ae95f7d3476d|0x7fb8795e0bf05467ce466f468faa|NULL|4|4|4|200|5852
10a6fd31502b0b4e|0x7fb877303f90dbb83de0f9ac41d9|0x7fb8795e05d0ad5a0a26d821f88f|NULL|92|92|92|6098|124436
c32865b14296382e|0x7fb87ac610105135e9eb0c8fdaf7|0x7fb8777d5150906b0df4bc884182|NULL|4|4|4|200000|12445
c32865b14296382e|0x7fb87994d0d07bc4e8e53835475a|0x7fb8777d46d0c25551453749ee7b|NULL|92|92|92|484|138200
68cfab52fbfa02d8|0x7fb87659ac50915455bf5949bb5f|0x7fb8710fdb503c8cd9ecc863f6f9|NULL|23|23|23|57805|72578
68cfab52fbfa02d8|0x7fb87790e1501ab82cef1a4e2fa2|0x7fb8710fd7d0b6992c00a8374649|NULL|92|92|92|231485|175374
5d0a6ae1623ec597|0x7fb878c725705135e9eb0c8fdaf7|0x7fb87a4c3950906b0df4bc884182|NULL|4|4|4|200000|12668
5d0a6ae1623ec597|0x7fb878c719906b57949f5a8a702a|0x7fb87a4c2c3020d7f3c48e0d8ab7|NULL|92|92|92|514|140370
