QUERY_HASH|EXECUTION_COUNT|QUERY_STRING
"8370853e8adbf745"|1|"SELECT         'TPC-H_Q22', cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal       FROM         (SELECT            SUBSTR(c_phone,1,2) AS cntrycode, c_acctbal          FROM            customer          WHERE            SUBSTR(c_phone,1,2) IN ('20', '19', '23', '27', '28', '14', '10') AND            c_acctbal > (SELECT                           AVG(c_acctbal)                         FROM                           customer                         WHERE                          c_acctbal > 0.00 AND                          SUBSTR(c_phone,1,2) IN ('20', '19', '23', '27', '28', '14', '10')) AND            NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey)        ) AS custsale       GROUP BY cntrycode       ORDER BY cntrycode;"
"b6ebcf8ff5d0777c"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#31' AND p_container = 'LG JAR' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"a77484f7531c8fb9"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#53' AND p_container = 'JUMBO CAN' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"6ae358c67d1d9b50"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#31' AND p_container = 'MED PKG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"750415a6a082101f"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#43' AND p_container = 'LG PACK' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"9cba40ae804a1731"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'tomato%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'CHINA' ORDER BY s_name;"
"62a9e7789d728fed"|4|"SELECT 'TPC-H_Q05', n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'EUROPE' AND o_orderdate >= '1995-01-01'      AND o_orderdate < '1996-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"47cf4b32ce858ceb"|1|"create view revenue91 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1997-01-01'      AND l_shipdate < '1997-04-01' GROUP BY l_suppkey;"
"ae38502f6201e560"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#14' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 1 AND l_quantity      <= 1 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#42' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 13 AND l_quantity <= 13 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#44' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 30 AND l_quantity <= 30 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"aeded74509c938e7"|5|"SELECT 'TPC-H_Q10', c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1994-09-01'      AND o_orderdate < '1994-12-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"f535d9b7a6308efd"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#44' AND p_container = 'WRAP BAG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"57dc8c6e82e9f85e"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#21' AND p_container = 'LG BOX' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"1f56b15ab43ef371"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'mint%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'CHINA' ORDER BY s_name;"
"2aa28c13fc5353de"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#11' AND p_container = 'WRAP CAN' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"e632538442e22249"|1|"SELECT          'TPC-H_Q07',           supp_nation,          cust_nation,          l_year,          SUM(volume) as revenue      FROM          (SELECT              n1.n_name as supp_nation,              n2.n_name as cust_nation,              SUBSTR(l_shipdate, 1, 4) as l_year,              l_extendedprice * (1 - l_discount) as volume          FROM              supplier,              lineitem,              orders,              customer,              nation n1,              nation n2          WHERE              s_suppkey = l_suppkey AND              o_orderkey = l_orderkey AND              c_custkey = o_custkey AND              s_nationkey = n1.n_nationkey AND              c_nationkey = n2.n_nationkey AND              ((n1.n_name = 'INDIA' AND n2.n_name = 'ROMANIA') OR               (n1.n_name = 'ROMANIA' AND n2.n_name = 'INDIA')) AND              l_shipdate BETWEEN '1995-01-01' AND '1996-12-31'          ) as shipping      GROUP BY          supp_nation, cust_nation, l_year      ORDER BY          supp_nation, cust_nation, l_year;"
"b0c218520db613d0"|1|"DROP VIEW revenue98;"
"19d24f17aeecdb34"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#24' AND p_container = 'WRAP BAG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"bd3c9dd5a7157b68"|25|"SELECT 'TPC-H_Q18', c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)      FROM customer, orders, lineitem WHERE o_orderkey in (SELECT l_orderkey FROM lineitem      GROUP BY l_orderkey having SUM(l_quantity) > 312) AND c_custkey = o_custkey AND o_orderkey = l_orderkey      GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate      LIMIT 100;"
"5cca29b13ce85aa3"|3|"SELECT 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-08'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"b0a9bd31e697d750"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#54' AND p_container = 'LG CASE' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"7c31e488a6c47ba2"|1|"create view revenue43 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1994-10-01'      AND l_shipdate < '1995-01-01' GROUP BY l_suppkey;"
"d04f725a7bd6848f"|28|"SELECT 'TPC-H_Q18', c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)      FROM customer, orders, lineitem WHERE o_orderkey in (SELECT l_orderkey FROM lineitem      GROUP BY l_orderkey having SUM(l_quantity) > 315) AND c_custkey = o_custkey AND o_orderkey = l_orderkey      GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate      LIMIT 100;"
"c1fe8690d03a746f"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#42' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 7 AND l_quantity      <= 7 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#14' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 12 AND l_quantity <= 12 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#14' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"2afcbd504212c73e"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#51' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 10 AND l_quantity      <= 10 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#34' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 11 AND l_quantity <= 11 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#21' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 22 AND l_quantity <= 22 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"71c94604e117e74e"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#43' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 6 AND l_quantity      <= 6 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#43' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 13 AND l_quantity <= 13 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#44' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 25 AND l_quantity <= 25 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"87f5177c3eb08f72"|3|"SELECT 'TPC-H_Q06', sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01'      AND l_discount BETWEEN 0.090000 - 0.01 AND 0.090000 + 0.01001 AND l_quantity < 25;"
"49b31f4e68510899"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#52' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 10 AND l_quantity      <= 10 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#32' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 11 AND l_quantity <= 11 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#54' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 26 AND l_quantity <= 26 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"f843f3462ecab4c"|1|"SELECT 'TPC-H_Q03', l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'BUILDING' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-13' AND l_shipdate > '1995-03-13'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"fd56a58cd9d86f6c"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#25'      AND p_type not like 'PROMO PLATED%' AND p_size in (40, 37, 25, 12, 31, 11, 17, 15)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"46362fe6caa9582a"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#15'      AND p_type not like 'MEDIUM POLISHED%' AND p_size in (2, 33, 39, 24, 18, 35, 16, 25)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"83aa7d087530eeab"|1|"SELECT 'TPC-H_Q21', s_name, count(*) as numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey      AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND exists      (SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey) AND not exists      (SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND      l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'JORDAN' GROUP BY s_name      ORDER BY numwait DESC, s_name LIMIT 100;"
"46bc605f61693f98"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'midnight%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'CHINA' ORDER BY s_name;"
"a50947b8a638b10d"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#23' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 2 AND l_quantity      <= 2 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#21' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 11 AND l_quantity <= 11 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#44' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 27 AND l_quantity <= 27 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"7598a233d2ceaf13"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#52'      AND p_type not like 'ECONOMY POLISHED%' AND p_size in (20, 17, 13, 28, 39, 24, 37, 12)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"5fc0863ee44f9c03"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#34' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 1 AND l_quantity      <= 1 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#53' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#13' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 22 AND l_quantity <= 22 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"5d5840fbdd7e09a0"|1|"SELECT 'TPC-H_Q15', s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue46      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue46) ORDER BY s_suppkey;"
"d46c33a7c72e8bcf"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#15' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 8 AND l_quantity      <= 8 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#43' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 15 AND l_quantity <= 15 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#13' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"4811039d3dcb265b"|1|"create view revenue92 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1997-02-01'      AND l_shipdate < '1997-05-01' GROUP BY l_suppkey;"
