QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|SCANS_SKIPPED|SCANS_SORTED|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"74ebb3b29df6f343"|"0x7fb8625a41d0c52532a8a00b2b88"|"0x7fb8623ae9f013a1270595062747"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|15|15|15|15|66556|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"74ebb3b29df6f343"|"0x7fb8623ae9f013a1270595062747"|"0x7fb8623ac8b05ae11e233cd20904"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|16|16|15|15|63627|"TableScan Impl: ColumnVsValue l_quantity >= 2"
"74ebb3b29df6f343"|"0x7fb8623ac8b05ae11e233cd20904"|"0x7fb8623ac6f01c0beab3b467d299"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|65|101|16|16|352148|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"74ebb3b29df6f343"|"0x7fb8623ac6f01c0beab3b467d299"|"0x7fb870db3d10a5c3c1a015b0bace"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|92|489|65|101|291748|"TableScan Impl: ColumnVsValue l_quantity <= 12"
"6c8bdbd0870bef43"|"0x7fb878c954f0efa8f94fcefd6808"|"0x7fb878c956b0a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|230363|8517281|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-05-01' AND '1995-08-01'"
"7e613c55d2143f4e"|"0x7fb87a254c30c17fe1cdf5fbebde"|"0x7fb87a254df02b79cfdcdf8ee3a"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|0|0|4|1302120|4|325530|140801146|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"7e613c55d2143f4e"|"0x7fb87a254c30c17fe1cdf5fbebde"|"0x7fb87a254df02b79cfdcdf8ee3a"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|0|0|4|1302120|4|325530|140801146|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"7e613c55d2143f4e"|"0x7fb86fec78b0f4228fa640f1440d"|"0x7fb86fec77d0ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|10868|14315094|"TableScan Impl: ColumnLike p_name LIKE '%bisque%'"
"5556ac59246821ed"|"0x7fb878037b30868d8b55d48d7b69"|"0x7fb878037a50244c780c22566e41"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|35|43|35|43|156468|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"5556ac59246821ed"|"0x7fb878037a50244c780c22566e41"|"0x7fb8780377b04540996321579cb3"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|49|71|35|43|158653|"TableScan Impl: ColumnVsValue l_quantity >= 10"
"5556ac59246821ed"|"0x7fb8780377b04540996321579cb3"|"0x7fb8780376d032b8353f78d2b1f2"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|81|185|49|71|266955|"TableScan Impl: ColumnVsValue l_quantity <= 20"
"5556ac59246821ed"|"0x7fb8780376d032b8353f78d2b1f2"|"0x7fb8780375f0be71a5209f0ca5d7"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|81|185|81|185|708933|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"5556ac59246821ed"|"0x7fb8780375f0be71a5209f0ca5d7"|"0x7fb878037510922e8682938ed1e6"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|562|81|185|503329|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
"5556ac59246821ed"|"0x7fb843594a7039bfe48eb012ddec"|"0x7fb877f85fb01919f78ecbfee61"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2188|92|562|412518|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"5556ac59246821ed"|"0x7fb843591cf0653ca2d779c14511"|"0x7fb8625a9f7089f55d73045ebe1c"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|15227|0|0|150177|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"5556ac59246821ed"|"0x7fb8625a8d10820cd222cba2ccaa"|"0x7fb878037eb027ba04a407d89d83"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|796|3|67|28449|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"5556ac59246821ed"|"0x7fb878037eb027ba04a407d89d83"|"0x7fb878037dd03425c715f1231c01"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7978|4|796|742285|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"5556ac59246821ed"|"0x7fb878037dd03425c715f1231c01"|"0x7fb876cd8e305135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7978|291524|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"
"5556ac59246821ed"|"0x7fb878037970cd98b6903f3016b0"|"0x7fb878037890dc5307ffa8c54d9a"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|789|4|170|26213|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"5556ac59246821ed"|"0x7fb878037890dc5307ffa8c54d9a"|"0x7fb8625a8ed0f7dce2f3915308ae"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7975|4|789|734708|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"5556ac59246821ed"|"0x7fb8625a8ed0f7dce2f3915308ae"|"0x7fb876cd8e305135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7975|285978|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
"5556ac59246821ed"|"0x7fb82f254b104a4772660f85790e"|"0x7fb82f254a30bf4a54622e92beb6"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|835|4|272|26668|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"5556ac59246821ed"|"0x7fb82f254a30bf4a54622e92beb6"|"0x7fb878037dd03425c715f1231c01"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7978|4|835|720429|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"5556ac59246821ed"|"0x7fb843594990a8cf51a9aab72c60"|"0x7fb8625a9f7089f55d73045ebe1c"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|15227|92|2188|598713|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"5556ac59246821ed"|"0x7fb82f254170dc9f1460c3ffc968"|"0x7fb82f253ed0d363fd443836bfa2"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|49|72|49|72|208472|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"5556ac59246821ed"|"0x7fb82f253ed0d363fd443836bfa2"|"0x7fb82f253df020459207f71ad2d9"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|49|72|49|72|223704|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"
"5556ac59246821ed"|"0x7fb82f253df020459207f71ad2d9"|"0x7fb82f253c30657763406fa4d49d"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|76|165|49|72|223679|"TableScan Impl: ColumnVsValue l_quantity <= 35"
"5556ac59246821ed"|"0x7fb82f253c30657763406fa4d49d"|"0x7fb82f2536f0ea92adfdcf083873"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|87|310|76|165|350366|"TableScan Impl: ColumnVsValue l_quantity >= 25"
"5556ac59246821ed"|"0x7fb82f2536f0ea92adfdcf083873"|"0x7fb878037510922e8682938ed1e6"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|562|87|310|818142|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"5556ac59246821ed"|"0x7fb82f2545d039d928b8977e4b68"|"0x7fb82f2544f0845b66f3060eeec"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|14|15|14|15|60639|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"5556ac59246821ed"|"0x7fb82f2544f0845b66f3060eeec"|"0x7fb82f254410614d34e602b117b6"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|14|15|14|15|66769|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"
"5556ac59246821ed"|"0x7fb82f254410614d34e602b117b6"|"0x7fb82f254330158d427099381527"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|20|23|14|15|64733|"TableScan Impl: ColumnVsValue l_quantity >= 8"
"5556ac59246821ed"|"0x7fb82f254330158d427099381527"|"0x7fb82f2542503ea86656448a6a93"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|48|67|20|23|120404|"TableScan Impl: ColumnVsValue l_quantity <= 18"
"5556ac59246821ed"|"0x7fb82f2542503ea86656448a6a93"|"0x7fb878037510922e8682938ed1e6"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|562|48|67|675157|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"74f036e73211bbfa"|"0x7fb87a9cd830f1dfe690c16c89b9"|"0x7fb87a9cd7508ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|56577|2096894|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-12-01' AND '1995-03-01'"
"74f036e73211bbfa"|"0x7fb87a9cd910de14f2c5c3af09cd"|"0x7fb877950950d11e3bcf4cc5ebc2"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|226796|92|143243|16746047|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"74f036e73211bbfa"|"0x7fb87a9cd910de14f2c5c3af09cd"|"0x7fb877950950d11e3bcf4cc5ebc2"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|226796|92|143243|16746047|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"953dbab314829248"|"0x7fb850c24fd0e3e6408bdc43b517"|"0x7fb8592bf050ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2146|244828|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'chocolate' AND 'chocolatf'"
"953dbab314829248"|"0x7fb875493a509094c17709679e66"|"0x7fb8754935f0c689c3a23fa995f9"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|64465|92|9674|1491186|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"953dbab314829248"|"0x7fb850c29250e5f70ae898960f19"|"0x7fb850c250b0fa3abc864e426d54"|"NULL"|"REFERENCE"|"nation"|"n_name"|0|0|1|25|1|1|19257|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"
"d2f64840db6d7b79"|"0x7fb86932fe30dd0bd9d55b15ce91"|"0x7fb869218c30386a4054ec958bce"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|29|34|29|34|130000|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"d2f64840db6d7b79"|"0x7fb869218c30386a4054ec958bce"|"0x7fb869218b50de20d5730bf6652d"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|60|96|29|34|158814|"TableScan Impl: ColumnVsValue l_quantity >= 19"
"d2f64840db6d7b79"|"0x7fb869218b50de20d5730bf6652d"|"0x7fb869216f504d76fd36decd80d2"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|76|175|60|96|275793|"TableScan Impl: ColumnVsValue l_quantity <= 29"
"d2f64840db6d7b79"|"0x7fb869216f504d76fd36decd80d2"|"0x7fb869216d9018390759fbf8a7e9"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|76|175|76|175|666610|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"d2f64840db6d7b79"|"0x7fb869216d9018390759fbf8a7e9"|"0x7fb869216a108be80a2cff3cbae7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|91|539|76|175|479162|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"d2f64840db6d7b79"|"0x7fb8692161501cd657a0c4752d01"|"0x7fb87a950ef0582ad4f7dbe4f284"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2143|91|539|402882|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"d2f64840db6d7b79"|"0x7fb86926d87031a02e293a88e712"|"0x7fb82f2558305f77379ca404604f"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|14980|0|0|140780|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"d2f64840db6d7b79"|"0x7fb8692194102d87265b0534908d"|"0x7fb86926d6b064dad0388e0644b7"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|777|4|70|25728|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"d2f64840db6d7b79"|"0x7fb86926d6b064dad0388e0644b7"|"0x7fb86926b6509c1c303714142e33"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8158|4|777|754343|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"d2f64840db6d7b79"|"0x7fb86926b6509c1c303714142e33"|"0x7fb87af3f5b05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8158|294772|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"
"d2f64840db6d7b79"|"0x7fb869268010bc84039f539c666f"|"0x7fb86921ae509b936bb5f1d04fb7"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|812|4|159|24675|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"d2f64840db6d7b79"|"0x7fb86921ae509b936bb5f1d04fb7"|"0x7fb8692194f0de42b7c3ea570166"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7938|4|812|733634|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"d2f64840db6d7b79"|"0x7fb8692194f0de42b7c3ea570166"|"0x7fb87af3f5b05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7938|276054|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"d2f64840db6d7b79"|"0x7fb86921765023978190ba953135"|"0x7fb86926b1f05577ace5bc36d142"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|818|4|266|27619|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"d2f64840db6d7b79"|"0x7fb86926b1f05577ace5bc36d142"|"0x7fb869268e104d7b9cfcbd2017c4"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8006|4|818|725413|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"d2f64840db6d7b79"|"0x7fb869268e104d7b9cfcbd2017c4"|"0x7fb87af3f5b05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8006|271963|"TableScan Impl: ColumnVsValue p_brand = 'Brand#41'"
"d2f64840db6d7b79"|"0x7fb86926d95016edaa70739b5ce5"|"0x7fb82f2558305f77379ca404604f"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|14980|92|2143|602656|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"d2f64840db6d7b79"|"0x7fb869331a30b64da818726b8367"|"0x7fb869330fb016e1a5771c85c19d"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|48|68|48|68|216224|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"d2f64840db6d7b79"|"0x7fb869330fb016e1a5771c85c19d"|"0x7fb869330d109ebf41972edee711"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|77|168|48|68|226725|"TableScan Impl: ColumnVsValue l_quantity <= 32"
"d2f64840db6d7b79"|"0x7fb869330d109ebf41972edee711"|"0x7fb869330c30d9775498aec8960d"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|87|295|77|168|336389|"TableScan Impl: ColumnVsValue l_quantity >= 22"
"d2f64840db6d7b79"|"0x7fb869330c30d9775498aec8960d"|"0x7fb86932ff1029f06a935a41b0c4"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|87|295|87|295|745066|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"d2f64840db6d7b79"|"0x7fb86932ff1029f06a935a41b0c4"|"0x7fb869216a108be80a2cff3cbae7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|91|539|87|295|504629|"TableScan Impl: ColumnVsValue p_brand = 'Brand#41'"
"d2f64840db6d7b79"|"0x7fb82f2553d09c573c69188d34cd"|"0x7fb82f2552f0ff42221e8aefdabd"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|13|19|13|19|57594|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"d2f64840db6d7b79"|"0x7fb82f2552f0ff42221e8aefdabd"|"0x7fb82f255210ad88f7edce8cbedc"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|13|19|13|19|61795|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"
"d2f64840db6d7b79"|"0x7fb82f255210ad88f7edce8cbedc"|"0x7fb82f255130d6245f7fe0250bca"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|18|24|13|19|59471|"TableScan Impl: ColumnVsValue l_quantity >= 5"
"d2f64840db6d7b79"|"0x7fb82f255130d6245f7fe0250bca"|"0x7fb869331db03f10c390b9ce8cd5"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|49|69|18|24|120018|"TableScan Impl: ColumnVsValue l_quantity <= 15"
"d2f64840db6d7b79"|"0x7fb869331db03f10c390b9ce8cd5"|"0x7fb869216a108be80a2cff3cbae7"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|91|539|49|69|652543|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"f312628283094c72"|"0x7fb7bd206e5014f334fee894127f"|"0x7fb7bd204ed0bfb3e4788eb2597"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|37|41|37|41|158152|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"f312628283094c72"|"0x7fb7bd204ed0bfb3e4788eb2597"|"0x7fb7bd204df0dc8e3504db1de26"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|61|89|37|41|181162|"TableScan Impl: ColumnVsValue l_quantity >= 15"
"f312628283094c72"|"0x7fb7bd204df0dc8e3504db1de26"|"0x7fb7bd204d105e2f68a574bbc950"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|81|175|61|89|287298|"TableScan Impl: ColumnVsValue l_quantity <= 25"
"f312628283094c72"|"0x7fb7bd204d105e2f68a574bbc950"|"0x7fb861c950707bd33f8d5afbc8e9"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|81|175|81|175|747306|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"f312628283094c72"|"0x7fb861c950707bd33f8d5afbc8e9"|"0x7fb861c94cf0c846043664997b46"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|528|81|175|493357|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"
"f312628283094c72"|"0x7fb861c94a50b06f28ecd52096ff"|"0x7fb87b1e31b0c286a1d5437123bd"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2065|92|528|401898|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"f312628283094c72"|"0x7fb861c948909f11290188ac4d78"|"0x7fb861c947b0d14bd5ebe51c6737"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|14364|0|0|143853|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"f312628283094c72"|"0x7fb7bef35f108a967e5834933a56"|"0x7fb861c955b040eac1003487acb8"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|780|3|79|26038|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"f312628283094c72"|"0x7fb861c955b040eac1003487acb8"|"0x7fb861c953f07abd509f340ef9b"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7918|4|780|737354|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"f312628283094c72"|"0x7fb861c953f07abd509f340ef9b"|"0x7fb87b1c5f705135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7918|290005|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"f312628283094c72"|"0x7fb7bd206ad026ffc3c5c478fb0e"|"0x7fb7bd2069f0dd0428f2b3150f71"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|789|4|165|25491|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"f312628283094c72"|"0x7fb7bd2069f0dd0428f2b3150f71"|"0x7fb7bef35ff093ae86fc43012106"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7968|4|789|740295|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"f312628283094c72"|"0x7fb7bef35ff093ae86fc43012106"|"0x7fb87b1c5f705135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7968|271838|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"
"f312628283094c72"|"0x7fb861c94b30a35fbc4e9f597b1"|"0x7fb862082350f43d5aaed5ee14f0"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|803|4|242|26480|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"f312628283094c72"|"0x7fb862082350f43d5aaed5ee14f0"|"0x7fb86208227093347dfee8f1d28b"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7989|4|803|721846|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"f312628283094c72"|"0x7fb86208227093347dfee8f1d28b"|"0x7fb87b1c5f705135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7989|271055|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"f312628283094c72"|"0x7fb861c94970effc276948aea05"|"0x7fb861c947b0d14bd5ebe51c6737"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|14364|92|2065|568327|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"f312628283094c72"|"0x7fb7bef32e1041f953c4895ce3c2"|"0x7fb7bef32c50a4252657d29ab728"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|39|50|39|50|170532|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"f312628283094c72"|"0x7fb7bef32c50a4252657d29ab728"|"0x7fb7bef32a90bd024076382ef6d7"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|73|130|39|50|192941|"TableScan Impl: ColumnVsValue l_quantity <= 36"
"f312628283094c72"|"0x7fb7bef32a90bd024076382ef6d7"|"0x7fb7bef321d0b4043e3a5ace3bed"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|87|273|73|130|319157|"TableScan Impl: ColumnVsValue l_quantity >= 26"
"f312628283094c72"|"0x7fb7bef321d0b4043e3a5ace3bed"|"0x7fb7bd206f30b93003dc8fa57802"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|87|273|87|273|755331|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"f312628283094c72"|"0x7fb7bd206f30b93003dc8fa57802"|"0x7fb861c94cf0c846043664997b46"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|528|87|273|501509|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"f312628283094c72"|"0x7fb7bef34cb0ea4fa35215abc25e"|"0x7fb7bef34bd0127d3a70f864dde1"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|18|21|18|21|76088|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"f312628283094c72"|"0x7fb7bef34bd0127d3a70f864dde1"|"0x7fb7bef34a1041ba2d4479e4f22f"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|18|21|18|21|81498|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"f312628283094c72"|"0x7fb7bef34a1041ba2d4479e4f22f"|"0x7fb7bef345b0b63b2c5b98d0d106"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|29|34|18|21|85753|"TableScan Impl: ColumnVsValue l_quantity >= 10"
"f312628283094c72"|"0x7fb7bef345b0b63b2c5b98d0d106"|"0x7fb7bef32fd088d7a8fd50bd637e"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|55|80|29|34|158588|"TableScan Impl: ColumnVsValue l_quantity <= 20"
"f312628283094c72"|"0x7fb7bef32fd088d7a8fd50bd637e"|"0x7fb861c94cf0c846043664997b46"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|528|55|80|676882|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"93e8bcffbbfc632f"|"0x7fb8626575f019278327f0cbfb3d"|"0x7fb862657510ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2183|248593|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'papaya' AND 'papayb'"
"93e8bcffbbfc632f"|"0x7fb8787c05f0888224ae1f6b6e38"|"0x7fb8626574309f6f6cb99bac1a59"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|65672|92|10041|1503474|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
